,Gene Expr MI Eigenvector Centrality
Rv3675,0.017939946127368708
Rv3676,0.020586270586412728
Rv3677c,0.018937709026976716
Rv3678A,0.016575558157452618
Rv3678c,0.018354873239575617
Rv3679,0.01799279505064071
Rv3680,0.018150000360528665
Rv3681c,0.011191304502146693
Rv3682,0.020182816016331342
Rv3683,0.009710094283961787
Rv3684,0.015330683174878722
Rv3685c,0.017433140842710998
Rv3686c,0.01862953254464682
Rv3687c,0.011017136325788558
Rv3688c,0.009831934415147498
Rv3689,0.014031489811776246
Rv3690,0.01560716425819873
Rv3691,0.017641457177428918
Rv3692,0.01754152548863828
Rv3693,0.024061648752136303
Rv3694c,0.012508063332279988
Rv3695,0.012455414634508964
Rv3696c,0.017544368142848477
Rv3697A,0.009472961861300077
Rv3697c,0.014638808834581634
Rv3698,0.014511851008395847
Rv3699,0.011883206178912907
Rv3700c,0.01668731628444646
Rv3701c,0.01927574939998756
Rv3702c,0.01910245551269448
Rv3703c,0.01743026091036648
Rv3704c,0.016725636693474117
Rv3705A,0.016387159404876957
Rv3705c,0.012361728595589823
Rv3706c,0.011936128655632856
Rv3707c,0.013162226139057773
Rv3708c,0.01818699396288244
Rv3709c,0.02129255157161772
Rv3710,0.01745404692344323
Rv3711c,0.016923113921837818
Rv3712,0.014528530170493593
Rv3713,0.01623803573595882
Rv3714c,0.017976812286458272
Rv3715c,0.018389297468981405
Rv3716c,0.016777708264244545
Rv3717,0.017619050275165478
Rv3718c,0.016293631255466682
Rv3719,0.011926546641027495
Rv3720,0.017003231275385704
Rv3721c,0.018308473705299033
Rv3722c,0.014169812621539758
Rv3723,0.014998972448423393
Rv3725,0.01884664347489987
Rv3726,0.020166319673826177
Rv3727,0.017577209024598514
Rv3728,0.012943534367346873
Rv3729,0.014974566749510948
Rv3730c,0.01464910019503382
Rv3731,0.013021990884903066
Rv3732,0.01532704498848819
Rv3733c,0.016393685047054355
Rv3734c,0.01709288636806913
Rv3735,0.019834053056552316
Rv3736,0.020418453832796394
Rv3737,0.01790733828354915
Rv3738c,0.019451277418667336
Rv3739c,0.016261059406071553
Rv3740c,0.01758345980874084
Rv3741c,0.01664732119919569
Rv3742c,0.01571613354025039
Rv3743c,0.017038376763225643
Rv3744,0.011039512293565533
Rv3745c,0.013484854225393642
Rv3746c,0.01482866109578865
Rv3747,0.019063961759833693
Rv3748,0.018804033416929784
Rv3749c,0.013937639329377999
Rv3750c,0.01571805958758249
Rv3752c,0.015626301416951004
Rv3753c,0.013903809843714733
Rv3754,0.02045402150287336
Rv3755c,0.015725762805312366
Rv3756c,0.01678640615046671
Rv3757c,0.02060389643107156
Rv3758c,0.02265656588223604
Rv3759c,0.02214375297200232
Rv3760,0.012236407374876485
Rv3761c,0.02053457713433951
Rv3762c,0.01793184502903253
Rv3763,0.01883576458889896
Rv3764c,0.017101990037574392
Rv3765c,0.018735256736207993
Rv3766,0.01395354435953756
Rv3767c,0.0180784167575848
Rv3768,0.010146112701006772
Rv3769,0.01229180952789972
Rv3770c,0.017618919943360983
Rv3771c,0.019183789167005846
Rv3772,0.017862081220823348
Rv3773c,0.011465816477778168
Rv3774,0.019629563697233537
Rv3775,0.02119027374105747
Rv3776,0.01939754672755099
Rv3777,0.013019502898744314
Rv3778c,0.02047697523817109
Rv3779,0.013670672002892183
Rv3780,0.011933609464326485
Rv3781,0.015684248112825927
Rv3782,0.015436563225174319
Rv3783,0.017790366371996866
Rv3784,0.011873501880769313
Rv3785,0.016654774481498283
Rv3786c,0.02029538194446927
Rv3787c,0.014670283388612473
Rv3788,0.015349875627580067
Rv3789,0.01642621107818457
Rv3790,0.018941234368685826
Rv3791,0.020495550021668398
Rv3792,0.024398983803735255
Rv3793,0.022792586611377418
Rv3794,0.01892929225630183
Rv3795,0.02232940607999672
Rv3796,0.015353000532161204
Rv3797,0.018020853767919717
Rv3799c,0.019913199384478483
Rv3800c,0.016695386326461267
Rv3801c,0.01602646063501963
Rv3802c,0.01154089595743526
Rv3803c,0.017848490760164048
Rv3804c,0.018678335815949076
Rv3805c,0.0176867572875715
Rv3806c,0.02038554497769963
Rv3807c,0.015101073574693128
Rv3808c,0.01988011162748725
Rv3809c,0.015403224624056133
Rv3810,0.018239506455163108
Rv3811,0.013803521156471842
Rv3812,0.011221608026405957
Rv3813c,0.01354563417272847
Rv3814c,0.013030940922855387
Rv3815c,0.015385816964235858
Rv3816c,0.016180227406239894
Rv3817,0.016013311478436685
Rv3818,0.018799181778188127
Rv3819,0.017656870260258535
Rv3820c,0.016267392596074595
Rv3821,0.011937807250864328
Rv3822,0.021862262768701547
Rv3823c,0.023276637624922422
Rv3824c,0.02145100918713522
Rv3825c,0.021554833313476723
Rv3826,0.021298408294526738
Rv3827c,0.020532306878062845
Rv3828c,0.016439851284602607
Rv3829c,0.01742301271575157
Rv3830c,0.017093650241398015
Rv3831,0.01789793874440496
Rv3832c,0.01879542978275477
Rv3833,0.018612394170959074
Rv3834c,0.018055715126345368
Rv3835,0.014495466365965699
Rv3836,0.012140270228834918
Rv3837c,0.015763639546863762
Rv3838c,0.01012466148203531
Rv3839,0.014457327127004913
Rv3840,0.015906261255570757
Rv3841,0.01705796419823341
Rv3842c,0.015019727048147918
Rv3843c,0.015279876151839648
Rv3845,0.007479588863848432
Rv3846,0.018674122241646843
Rv3847,0.012452768067400373
Rv3848,0.01861333590354567
Rv3849,0.01820438407309961
Rv3850,0.01836713058016552
Rv3851,0.017136946567331213
Rv3852,0.016399390889395075
Rv3853,0.017749518338783073
Rv3854c,0.01945064013168366
Rv3855,0.018663374623935705
Rv3856c,0.020763129366898957
Rv3857c,0.008613789627538816
Rv3858c,0.01746799134720592
Rv3859c,0.01329822058016326
Rv3860,0.017484907287258773
Rv3861,0.016448940506956944
Rv3862c,0.010433906065006883
Rv3863,0.015604876105095937
Rv3864,0.016214558004153196
Rv3865,0.014314945781793261
Rv3866,0.013334701846998195
Rv3867,0.013105309341191133
Rv3868,0.014819281300092567
Rv3869,0.018357735794344434
Rv3870,0.02102169749788393
Rv3871,0.01998292750640472
Rv3872,0.01549138908242261
Rv3873,0.013959029374216137
Rv3874,0.014842766900344166
Rv3875,0.016329337595949886
Rv3876,0.01656247301639598
Rv3877,0.0162638088602222
Rv3878,0.014308089516552026
Rv3879c,0.017375743247436477
Rv3880c,0.012911472300356833
Rv3881c,0.011820221851785703
Rv3882c,0.01875722866543296
Rv3883c,0.014425097569637389
Rv3884c,0.01759139663588712
Rv3885c,0.01737977782711478
Rv3886c,0.01672121936678967
Rv3887c,0.018433943351596916
Rv3888c,0.017020544391219306
Rv3889c,0.019633344762119687
Rv3890c,0.018318559259398636
Rv3891c,0.02020144715206258
Rv3892c,0.015832990485049887
Rv3893c,0.017899067242334327
Rv3894c,0.017643702539326938
Rv3895c,0.013763679733097969
Rv3896c,0.016608457594250753
Rv3897c,0.012613915431089636
Rv3898c,0.01113014840984478
Rv3899c,0.01743889099679898
Rv3900c,0.01115887876769036
Rv3901c,0.016075347074449634
Rv3902c,0.009203278159027493
Rv3903c,0.01534332456118895
Rv3904c,0.01251352479209583
Rv3905c,0.010122600539005697
Rv3906c,0.01668744646177925
Rv3907c,0.020115502342668484
Rv3908,0.013597890759975022
Rv3909,0.018962142072488503
Rv3910,0.02035532278539394
Rv3911,0.01774873501543224
Rv3912,0.016204639994986423
Rv3913,0.02162722138721607
Rv3914,0.021859838304852
Rv3915,0.015843870536990507
Rv3916c,0.013438086877326958
Rv3917c,0.018638042134134038
Rv3918c,0.019175527704170924
Rv3919c,0.017998078569781268
Rv3920c,0.01596605018433746
Rv3921c,0.01668139166825019
Rv3922c,0.016667688373688018
Rv3923c,0.012852379417241938
Rv3924c,0.01789537171176787
