Regulator Name,Gene Set Name,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv3328c,Arabinogalactan biosynthesis,1010,29.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Arabinogalactan bioynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Arginine and Proline Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Beta oxidation of unsaturated fatty acids,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Carbon metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Citric Acid Cycle,1010,32.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Cofactor,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,2.0,1.0,1010,8.98019801980198,0.19187117918927674,1.0
Rv3328c,Cysteine and methionine metabolism,1010,27.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Degradation/Utilization/Assimilation,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Ergothioneine biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Fatty acid biosynthesis,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Fatty Acid Metabolism,1010,137.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Folate Metabolism,1010,13.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Fructose and mannose metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Glycerolipid metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Glycerophospholipid metabolism,1010,50.0,2.0,1.0,1010,19.571428571428573,0.09660579536645439,1.0
Rv3328c,Glycolysis/Gluconeogenesis,1010,54.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Glyoxylate Metabolism,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Histidine Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Inositol phosphate metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Lipid metabolism,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Membrane Metabolism,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Miscellaneous,1010,6.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Mycobactin biosynthesis,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Mycolic Acid Biosynthesis,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Mycolic acid pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Nicotinate and nicotinamide metabolism,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Nucleotide Salvage Pathway,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Other Amino Acid Metabolism,1010,20.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Others,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Oxidative Phosphorylation,1010,35.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Pantothenate and CoA Metabolism,1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Pentose Phosphate Pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Peptidoglycan Metabolism,1010,12.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,p-HBAD biosynthesis,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Phenolic glycolipid biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Polyprenyl Metabolism,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Propanoate metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Propanoate Metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Purine and Pyrimidine Biosynthesis,1010,74.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Pyruvate Metabolism,1010,24.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Redox Metabolism,1010,25.0,2.0,1.0,1010,41.0,0.048916189934156945,1.0
Rv3328c,Riboflavin Metabolism,1010,9.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Spermidine biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Starch and sucrose metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Sulfur metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Thiamine Metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Threonine and Lysine Metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Transport,1010,101.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,tRNA Charging,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Unassigned,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Urea Cycle,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Cholesterol degradation,1010,38.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3334,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3334,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv3334,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv3334,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3334,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3334,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv3334,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3334,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3405c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv3414c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Alternate Carbon Metabolism,1010,19.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Arabinogalactan biosynthesis,1010,29.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Arabinogalactan bioynthesis,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Arginine and Proline Metabolism,1010,10.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Beta oxidation of unsaturated fatty acids,1010,67.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Carbon metabolism,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Citric Acid Cycle,1010,32.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Cofactor,1010,1.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Cysteine and methionine metabolism,1010,27.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Degradation/Utilization/Assimilation,1010,7.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Ergothioneine biosynthesis,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Fatty acid biosynthesis,1010,15.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Fatty Acid Metabolism,1010,137.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Folate Metabolism,1010,13.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Fructose and mannose metabolism,1010,8.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Glycerolipid metabolism,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Glycerophospholipid metabolism,1010,50.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Glycolysis/Gluconeogenesis,1010,54.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Glyoxylate Metabolism,1010,7.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Histidine Metabolism,1010,10.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Inositol phosphate metabolism,1010,5.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Lipid metabolism,1010,11.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Membrane Metabolism,1010,67.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Miscellaneous,1010,6.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Mycobactin biosynthesis,1010,10.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Mycolic Acid Biosynthesis,1010,11.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Mycolic acid pathway,1010,14.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Nicotinate and nicotinamide metabolism,1010,2.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Nucleotide Salvage Pathway,1010,8.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Other Amino Acid Metabolism,1010,20.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Others,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Oxidative Phosphorylation,1010,35.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Pantothenate and CoA Metabolism,1010,18.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Pentose Phosphate Pathway,1010,14.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Peptidoglycan Metabolism,1010,12.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,p-HBAD biosynthesis,1010,4.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Phenolic glycolipid biosynthesis,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Polyprenyl Metabolism,1010,15.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Propanoate metabolism,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Propanoate Metabolism,1010,5.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Purine and Pyrimidine Biosynthesis,1010,74.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Pyruvate Metabolism,1010,24.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Redox Metabolism,1010,25.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Riboflavin Metabolism,1010,9.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Spermidine biosynthesis,1010,1.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Starch and sucrose metabolism,1010,10.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Sulfur metabolism,1010,10.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Thiamine Metabolism,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Threonine and Lysine Metabolism,1010,8.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Transport,1010,101.0,1.0,1.0,1010,inf,0.1,1.0
Rv3414c,tRNA Charging,1010,2.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Unassigned,1010,1.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Urea Cycle,1010,4.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,,1010,3.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3414c,Cholesterol degradation,1010,38.0,1.0,0.0,1010,0.0,1.0,1.0
Rv3416,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,85.0,2.0,1010,0.8331788693234476,0.6993390854354727,1.0
Rv3416,Alternate Carbon Metabolism,1010,19.0,85.0,1.0,1010,0.5998677248677249,0.8147566879990522,1.0
Rv3416,Arabinogalactan biosynthesis,1010,29.0,85.0,2.0,1010,0.8014279339580545,0.718012028812768,1.0
Rv3416,Arabinogalactan bioynthesis,1010,3.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Arginine and Proline Metabolism,1010,10.0,85.0,4.0,1010,7.563786008230453,0.006630756813561866,0.20223808281363692
Rv3416,Beta oxidation of unsaturated fatty acids,1010,67.0,85.0,5.0,1010,0.8699596774193549,0.6827999242227606,1.0
Rv3416,Carbon metabolism,1010,3.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Citric Acid Cycle,1010,32.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Cofactor,1010,1.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,85.0,9.0,1010,1.0594227504244482,0.49574131410377686,1.0
Rv3416,Cysteine and methionine metabolism,1010,27.0,85.0,3.0,1010,1.3734756097560976,0.40040038013540213,1.0
Rv3416,Degradation/Utilization/Assimilation,1010,7.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Ergothioneine biosynthesis,1010,3.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Fatty acid biosynthesis,1010,15.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Fatty Acid Metabolism,1010,137.0,85.0,11.0,1010,0.9426211926211926,0.621783069862354,1.0
Rv3416,Folate Metabolism,1010,13.0,85.0,1.0,1010,0.9057539682539683,0.683367278816457,1.0
Rv3416,Fructose and mannose metabolism,1010,8.0,85.0,1.0,1010,1.5612244897959184,0.506314075531846,1.0
Rv3416,Glycerolipid metabolism,1010,3.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Glycerophospholipid metabolism,1010,50.0,85.0,5.0,1010,1.2222222222222223,0.4140211420215301,1.0
Rv3416,Glycolysis/Gluconeogenesis,1010,54.0,85.0,3.0,1010,0.6269727403156384,0.850816004621394,1.0
Rv3416,Glyoxylate Metabolism,1010,7.0,85.0,1.0,1010,1.8234126984126984,0.46060241585886896,1.0
Rv3416,Histidine Metabolism,1010,10.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Inositol phosphate metabolism,1010,5.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,85.0,1.0,1010,inf,0.08415841584158416,0.8556105610561057
Rv3416,Lipid metabolism,1010,11.0,85.0,1.0,1010,1.0892857142857142,0.6217012993864041,1.0
Rv3416,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,85.0,1.0,1010,inf,0.08415841584158416,0.8556105610561057
Rv3416,Membrane Metabolism,1010,67.0,85.0,8.0,1010,1.524983491085186,0.19347536504056895,1.0
Rv3416,Miscellaneous,1010,6.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Mycobactin biosynthesis,1010,10.0,85.0,2.0,1010,2.7620481927710845,0.2029070259340795,1.0
Rv3416,Mycolic Acid Biosynthesis,1010,11.0,85.0,1.0,1010,1.0892857142857142,0.6217012993864041,1.0
Rv3416,Mycolic acid pathway,1010,14.0,85.0,1.0,1010,0.8351648351648352,0.7103620444138503,1.0
Rv3416,Nicotinate and nicotinamide metabolism,1010,2.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Nucleotide Salvage Pathway,1010,8.0,85.0,0.0,1010,0.0,1.0,1.0
Rv3416,Other Amino Acid Metabolism,1010,20.0,85.0,1.0,1010,0.5676691729323309,0.8306453676358642,1.0
Rv3416,Others,1010,3.0,85.0,1.0,1010,5.494047619047619,0.23203339907826262,1.0
Rv3416,Oxidative Phosphorylation,1010,35.0,85.0,1.0,1010,0.3119747899159664,0.9563859028225336,1.0
Rv3416,Pantothenate and CoA Metabolism,1010,18.0,85.0,1.0,1010,0.6358543417366946,0.7973965099173759,1.0
Rv3416,Pentose Phosphate Pathway,1010,14.0,85.0,1.0,1010,0.8351648351648352,0.7103620444138503,1.0
