,pFBA fluxes,IMAT fluxes,FVA IMAT pFBA fluxes,diff imat,diff fva imat,name,annotation,expression,gpr,notes,id,subsystem,genes
433,-0.006838616977263367,-0.0,-0.0009886969071949067,0.006838616977263367,0.00584992007006846,R_HDECH,{},1hdecg3p[c] + h2o[c] <=> glyc3p[c] + 3.0 h[c] + hdcea[c],,{},HDECH,Fatty Acid Metabolism,
434,-0.0,0.0,-0.0,0.0,0.0,R_FAD_1,{},coa[c] + fad[c] + nad[c] + octscoa[c] --> accoa[c] + fadh2[c] + hexscoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_1,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
435,-0.0,0.0,-0.0,0.0,0.0,R_FAD_2,{},coa[c] + fad[c] + hexscoa[c] + nad[c] --> accoa[c] + fadh2[c] + nadh[c] + tetscoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_2,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
436,-0.0,0.0,-0.0,0.0,0.0,R_FAD_3,{},coa[c] + fad[c] + nad[c] + tetscoa[c] --> accoa[c] + doscoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_3,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
437,-0.0,0.0,-0.0,0.0,0.0,R_FAD_4,{},coa[c] + doscoa[c] + fad[c] + nad[c] --> accoa[c] + eiscoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_4,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
438,-0.0,0.0,-0.0,0.0,0.0,R_FAD_5,{},coa[c] + eiscoa[c] + fad[c] + nad[c] --> accoa[c] + fadh2[c] + nadh[c] + octdcoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_5,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
439,-0.0,0.0,-0.0,0.0,0.0,R_FAD_6,{},coa[c] + fad[c] + nad[c] + octdcoa[c] --> accoa[c] + fadh2[c] + hexdcoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_6,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
440,-0.0,0.0,-0.0,0.0,0.0,R_FAD_7,{},coa[c] + fad[c] + hexdcoa[c] + nad[c] --> accoa[c] + fadh2[c] + nadh[c] + tdcoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_7,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
441,0.0,0.0,0.0,0.0,0.0,R_FAD_8,{},coa[c] + fad[c] + nad[c] + tdcoa[c] --> accoa[c] + dodcoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_8,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
442,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_9,{},coa[c] + dodcoa[c] + fad[c] + nad[c] --> accoa[c] + decoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_9,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
443,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_10,{},coa[c] + decoa[c] + fad[c] + nad[c] --> accoa[c] + fadh2[c] + nadh[c] + occoa[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_10,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
444,0.0,-0.0,0.0,-0.0,0.0,R_FAD_11,{},coa[c] + fad[c] + nad[c] + occoa[c] --> accoa[c] + fadh2[c] + hexcoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_11,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
445,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_12,{},coa[c] + fad[c] + hexcoa[c] + nad[c] --> accoa[c] + butcoa[c] + fadh2[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_12,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
446,-0.0,-0.0,-0.0,0.0,0.0,R_FAD_13,{},butcoa[c] + coa[c] + fad[c] + 3.0 h2o[c] + nad[c] --> 2.0 accoa[c] + fadh2[c] + 3.0 h[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_13,Fatty Acid Metabolism,"Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv1074c,Rv0131c,Rv0468,Rv1141c,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0672,Rv0244c,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0271c,Rv0231,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv0632c,Rv3774,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv1912c,Rv0859,Rv3504,Rv3373,Rv0243,Rv3550,Rv0215c,Rv3139,Rv0975c,Rv1467c,Rv1679,Rv1715,Rv1934c,Rv1323,Rv0456c,Rv0673,Rv3564,Rv3544c,Rv3560c,Rv3543c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv1935c,Rv0400c,Rv0971c,Rv0972c,Rv1142c,Rv3274c"
